Source.Name,Label,Counted,Area,Mean,StdDev,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity,redPunctaCount,greenPunctaCount,colocsPunctaCount
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,20260,255,0,432.676,140.738,432.676,140.738,645.772,347,31,164,207,0.611,5166300,5166300,2.053,0.487,0.888,36,28,9
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,7403,255,0,731.607,130.976,731.607,130.976,426.35,692,70,92,142,0.512,1887765,1887765,2.061,0.485,0.807,16,11,4
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,13782,255,0,230.015,177.312,230.015,177.312,538.475,161,96,153,154,0.597,3514410,3514410,1.407,0.711,0.828,24,16,3
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,24457,255,0,99.84,320.666,99.84,320.666,787.671,19,192,153,245,0.495,6236535,6236535,2.085,0.48,0.895,41,28,7
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,10,3261,255,0,626.719,269.741,626.719,269.741,226.125,592,242,74,54,0.801,831555,831555,1.426,0.701,0.943,2,1,0
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,3905,255,0,900.79,283.243,900.79,283.243,256.995,866,242,67,82,0.743,995775,995775,1.816,0.551,0.939,7,3,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,9051,255,0,729.979,333.703,729.979,333.703,387.078,668,279,118,105,0.759,2308005,2308005,1.577,0.634,0.955,18,7,0
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,13119,255,0,655.056,457.102,655.056,457.102,452.777,592,397,136,127,0.804,3345345,3345345,1.307,0.765,0.963,22,7,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,14261,255,0,155.407,497.327,155.407,497.327,460.635,83,434,141,123,0.845,3636555,3636555,1.16,0.862,0.974,18,14,0
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,15958,255,0,498.977,547.962,498.977,547.962,524.818,431,457,129,166,0.728,4069290,4069290,1.48,0.676,0.947,19,15,0
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,35905,255,0,835.956,618.141,835.956,618.141,1134.323,725,482,201,294,0.351,9155775,9155775,1.618,0.618,0.815,55,46,7
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,11584,255,0,376.445,651.615,376.445,651.615,417.907,316,594,124,115,0.834,2953920,2953920,1.099,0.91,0.963,12,8,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,13102,255,0,147.477,669.145,147.477,669.145,446.049,81,604,129,128,0.828,3341010,3341010,1.303,0.767,0.977,7,18,2
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,29876,255,0,614.018,734.314,614.018,734.314,795.085,511,631,214,201,0.594,7618380,7618380,1.44,0.695,0.899,39,31,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,17874,255,0,626.985,941.15,626.985,941.15,541.103,548,853,151,167,0.767,4557870,4557870,1.467,0.682,0.962,15,23,3
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,13703,255,0,768.76,950.546,768.76,950.546,502.978,702,889,150,128,0.681,3494265,3494265,1.526,0.655,0.905,14,12,0
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,21480,255,0,429.226,143.989,429.226,143.989,686.115,341,22,166,221,0.573,5477400,5477400,2.044,0.489,0.862,51,33,8
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,6233,255,0,727.431,137.13,727.431,137.13,388.936,692,81,79,131,0.518,1589415,1589415,2.159,0.463,0.794,18,13,5
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,14667,255,0,225.703,169.772,225.703,169.772,527.647,157,84,138,160,0.662,3740085,3740085,1.159,0.863,0.884,28,23,5
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,22943,255,0,99.936,322.1,99.936,322.1,783.186,20,195,159,237,0.47,5850465,5850465,1.974,0.507,0.89,35,35,6
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,10,8030,255,0,624.118,264.974,624.118,264.974,358.936,565,219,118,88,0.783,2047650,2047650,1.354,0.739,0.939,8,11,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,7484,255,0,913.972,272.733,913.972,272.733,349.037,866,220,96,104,0.772,1908420,1908420,1.57,0.637,0.952,21,11,2
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,7432,255,0,734.041,330.449,734.041,330.449,347.865,678,282,106,92,0.772,1895160,1895160,1.425,0.702,0.957,17,13,3
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,13675,255,0,654.785,455.621,654.785,455.621,449.605,592,394,132,130,0.85,3487125,3487125,1.275,0.784,0.977,27,13,3
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,13496,255,0,156.504,496.603,156.504,496.603,450.978,85,435,139,119,0.834,3441480,3441480,1.157,0.864,0.97,19,19,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,47161,255,0,834.998,608.951,834.998,608.951,1392.288,723,452,226,321,0.306,12026055,12026055,1.508,0.663,0.827,72,75,8
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,15475,255,0,497.119,550.073,497.119,550.073,505.019,430,468,128,154,0.762,3946125,3946125,1.405,0.712,0.964,23,17,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,15056,255,0,155.822,660.554,155.822,660.554,550.375,80,570,158,162,0.625,3839280,3839280,1.74,0.575,0.889,14,25,3
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,11223,255,0,378.467,650.654,378.467,650.654,419.463,318,592,127,116,0.802,2861865,2861865,1.092,0.916,0.944,17,11,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,30714,255,0,613.416,736.192,613.416,736.192,787.428,512,632,216,199,0.622,7832070,7832070,1.384,0.722,0.91,49,50,5
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,17883,255,0,626.139,941.239,626.139,941.239,545.931,544,853,154,167,0.754,4560165,4560165,1.469,0.681,0.957,17,24,4
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,13786,255,0,767.878,951.033,767.878,951.033,498.291,702,891,149,126,0.698,3515430,3515430,1.437,0.696,0.91,17,18,0
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,20967,255,0,427.656,148.39,427.656,148.39,716.458,338,17,167,229,0.513,5346585,5346585,2.06,0.485,0.821,54,44,12
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,15283,255,0,224.28,168.955,224.28,168.955,530.475,151,84,143,159,0.682,3897165,3897165,1.106,0.904,0.904,29,31,3
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,2588,255,0,734.546,110.378,734.546,110.378,201.64,704,85,62,52,0.8,659940,659940,1.494,0.669,0.945,10,7,2
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,9976,255,0,919.145,266.018,919.145,266.018,402.794,864,207,109,117,0.773,2543880,2543880,1.515,0.66,0.955,29,22,6
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,21744,255,0,103.434,326.472,103.434,326.472,759.127,22,208,171,221,0.474,5544720,5544720,1.633,0.613,0.863,42,44,10
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,10,10169,255,0,623.07,264.781,623.07,264.781,385.161,554,213,133,99,0.861,2593095,2593095,1.314,0.761,0.971,9,16,3
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,4677,255,0,738.887,323.645,738.887,323.645,275.095,699,286,80,76,0.777,1192635,1192635,1.412,0.708,0.938,11,9,0
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,14202,255,0,654.994,454.215,654.994,454.215,457.463,590,393,133,130,0.853,3621510,3621510,1.244,0.804,0.981,29,21,4
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,12453,255,0,158.406,496.686,158.406,496.686,437.948,87,437,136,119,0.816,3175515,3175515,1.142,0.875,0.957,18,22,0
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,51056,255,0,833.086,604.565,833.086,604.565,1406.288,721,440,228,338,0.324,13019280,13019280,1.631,0.613,0.843,85,72,11
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,19960,255,0,507.512,541.484,507.512,541.484,666.416,403,444,197,177,0.565,5089800,5089800,1.771,0.565,0.878,43,36,3
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,15101,255,0,155.851,660.683,155.851,660.683,552.132,80,570,158,162,0.622,3850755,3850755,1.729,0.578,0.889,16,25,2
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,10553,255,0,379.637,649.081,379.637,649.081,415.907,321,590,124,115,0.767,2691015,2691015,1.061,0.943,0.927,17,12,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,31000,255,0,611.464,737.196,611.464,737.196,791.671,510,632,218,199,0.622,7905000,7905000,1.367,0.731,0.904,57,62,9
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,17496,255,0,625.34,941.555,625.34,941.555,535.446,544,856,152,162,0.767,4461480,4461480,1.451,0.689,0.963,22,26,5
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,13625,255,0,765.978,951.617,765.978,951.617,490.392,703,891,142,126,0.712,3474375,3474375,1.326,0.754,0.926,20,27,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,20641,255,0,426.861,150.713,426.861,150.713,764.742,338,17,167,230,0.444,5263455,5263455,2.039,0.49,0.806,57,61,19
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,15679,255,0,222.847,168.367,222.847,168.367,536.475,145,84,149,158,0.685,3998145,3998145,1.069,0.935,0.91,39,37,9
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,12687,255,0,924.765,260.667,924.765,260.667,467.362,861,187,131,139,0.73,3235185,3235185,1.594,0.627,0.955,39,38,5
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,10,12015,255,0,625.901,262.767,625.901,262.767,421.161,554,205,139,112,0.851,3063825,3063825,1.223,0.818,0.971,18,23,5
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,18914,255,0,110.594,342.476,110.594,342.476,589.789,23,273,182,151,0.683,4823070,4823070,1.681,0.595,0.919,41,40,9
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,3332,255,0,739.744,321.555,739.744,321.555,233.054,707,288,63,67,0.771,849660,849660,1.379,0.725,0.929,7,10,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,91266,255,0,727.792,560.288,727.792,560.288,2426.67,403,390,546,390,0.195,23272830,23272830,1.88,0.532,0.64,194,184,26
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,6205,255,0,366.592,474.892,366.592,474.892,333.38,326,426,85,106,0.702,1582275,1582275,1.559,0.641,0.916,8,12,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,11355,255,0,161.385,497.115,161.385,497.115,422.635,98,438,124,121,0.799,2895525,2895525,1.063,0.941,0.949,22,29,0
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,15022,255,0,155.401,661.509,155.401,661.509,549.647,80,574,158,158,0.625,3830610,3830610,1.687,0.593,0.894,19,32,3
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,9753,255,0,380.999,647.181,380.999,647.181,394.735,329,589,116,113,0.787,2487015,2487015,1.016,0.984,0.945,21,20,2
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,34013,255,0,619.129,741.599,619.129,741.599,922.098,502,632,272,199,0.503,8673315,8673315,1.599,0.625,0.863,71,76,11
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,17163,255,0,624.545,942.373,624.545,942.373,524.617,544,862,152,156,0.784,4376565,4376565,1.42,0.704,0.962,27,22,5
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,13742,255,0,765.999,951.844,765.999,951.844,496.978,703,891,142,126,0.699,3504210,3504210,1.297,0.771,0.923,26,33,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,18137,255,0,424.56,162.722,424.56,162.722,724.014,338,43,165,205,0.435,4624935,4624935,2.068,0.483,0.847,52,51,10
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,18088,255,0,227.869,157.573,227.869,157.573,641.387,139,50,154,191,0.553,4612440,4612440,1.336,0.748,0.851,45,45,9
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,10,13593,255,0,627.748,261.529,627.748,261.529,453.99,554,197,145,123,0.829,3466215,3466215,1.151,0.869,0.964,23,33,6
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,19238,255,0,114.991,340.9,114.991,340.9,580.818,28,271,179,149,0.717,4905690,4905690,1.637,0.611,0.938,48,46,6
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,96642,255,0,721.148,554.596,721.148,554.596,2390.646,400,375,545,407,0.212,24643710,24643710,1.854,0.539,0.644,226,245,36
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,9764,255,0,366.742,463.045,366.742,463.045,403.948,316,402,106,130,0.752,2489820,2489820,1.409,0.71,0.92,20,21,5
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,10184,255,0,163.01,498.245,163.01,498.245,397.463,103,442,115,118,0.81,2596920,2596920,1.022,0.979,0.95,21,21,1
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,14916,255,0,155.32,661.467,155.32,661.467,549.161,80,575,158,156,0.622,3803580,3803580,1.679,0.595,0.896,24,34,3
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,9110,255,0,380.768,646.209,380.768,646.209,390.593,330,589,115,109,0.75,2323050,2323050,1.067,0.937,0.936,24,22,4
Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241001_perisomatic-set1_A2S2H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,36788,255,0,627.92,745.544,627.92,745.544,954.725,502,632,281,204,0.507,9380940,9380940,1.736,0.576,0.865,80,99,18
